IDimpacto_humano;Deaths;Injured;Missing
309901;0;0;0
310001;10;30;0
310101;10;0;50
310201;0;0;0
310301;0;0;0
310401;0;0;0
310501;0;0;0
310601;0;0;0
310701;0;0;0
310801;0;0;0
310901;0;0;0
311001;0;0;0
311101;10;0;0
311201;0;0;0
311301;0;0;0
311401;0;0;0
311501;0;0;0
311601;0;0;0
311701;10;0;0
311801;10;0;0
311901;0;0;0
312001;10;0;0
312101;0;0;0
312201;0;0;0
312301;0;0;0
312401;0;0;0
312501;0;0;0
312601;0;0;0
312701;0;0;0
312801;0;0;20
312901;0;0;0
313001;20;0;0
313101;0;0;0
313201;0;0;0
313301;0;0;0
313401;0;0;0
313501;0;0;0
313601;0;0;0
313701;0;0;0
313801;0;0;0
313901;0;0;0
314001;0;0;0
314101;0;0;0
314201;0;0;0
314301;10;0;0
314401;30;0;0
314501;0;0;0
314601;0;0;0
314701;0;0;0
314801;0;0;10
314901;0;0;0
315001;10;0;0
315101;10;0;0
315201;0;0;0
315301;0;0;0
315401;0;0;0
315501;0;0;0
315601;0;0;0
315701;0;0;0
315801;0;0;0
315901;0;0;0
316001;10;0;0
316101;0;0;0
316201;0;0;0
316301;0;0;0
316401;30;0;0
316501;0;0;0
316601;0;0;0
316701;30;0;0
316801;0;0;0
316901;0;0;0
317001;0;0;0
317101;0;0;0
317201;0;0;0
317301;0;0;0
317401;0;0;0
317501;10;0;0
317601;10;0;0
317701;0;0;0
317801;0;0;0
317901;10;0;0
318001;10;0;0
318101;70;0;20
318201;0;0;0
318301;0;0;0
318401;0;0;0
318501;0;0;0
318601;0;0;0
318701;0;0;0
318801;10;0;0
318901;30;0;0
319001;0;0;0
319101;0;0;0
319201;0;0;0
319301;0;0;0
319401;0;0;0
319501;0;0;0
319601;0;0;0
319701;0;0;0
319801;0;0;0
319901;0;0;0
320001;0;0;0
320101;0;0;0
320201;0;0;0
320301;0;0;0
320401;50;0;0
320501;0;0;0
320601;20;0;0
320701;0;0;0
320801;0;0;0
320901;0;0;0
321001;0;0;0
321101;10;0;0
321201;20;0;0
321301;10;0;0
321401;0;0;0
321501;0;0;0
321601;0;0;0
321701;130;0;20
321801;0;0;0
321901;0;0;0
322001;0;0;0
322101;10;0;0
322201;0;0;0
322301;10;0;0
322401;0;0;0
322501;0;0;0
322601;0;0;0
322701;0;0;0
322801;0;0;0
322901;0;0;0
323001;0;0;0
323101;0;0;0
323201;0;0;0
323301;0;0;0
323401;0;0;0
323501;0;0;0
323601;0;0;0
323701;0;0;0
323801;0;0;0
323901;0;0;0
324001;0;0;0
324101;0;0;0
324201;0;0;0
324301;30;0;0
324401;10;0;0
324501;10;0;0
324601;0;0;0
324701;0;0;0
324801;0;0;0
324901;0;0;0
325001;0;0;0
325101;10;0;0
325201;0;0;0
325301;0;0;0
325401;0;0;0
325501;0;0;0
325601;0;0;0
325701;10;10;0
325801;0;0;0
325901;0;0;0
326001;0;0;0
326101;0;0;0
326201;0;0;0
326301;0;0;0
326401;0;0;0
326501;0;0;0
326601;40;0;0
326701;0;0;0
326801;0;0;0
326901;0;20;0
327001;0;0;0
327101;0;0;0
327201;0;0;0
327301;0;0;0
327401;0;0;0
327501;0;0;0
327601;0;0;0
327701;0;0;0
327801;0;0;0
327901;30;0;10
328001;20;0;0
328101;0;0;0
328201;0;0;40
328301;0;0;0
328401;10;0;0
328501;0;0;0
328601;20;0;0
328701;0;0;0
328801;10;0;20
328901;10;0;0
329001;0;0;0
329101;0;0;0
329201;0;0;0
329301;0;0;0
329401;0;0;0
329501;20;0;0
329601;0;0;0
329701;0;0;0
329801;0;0;0
329901;0;0;0
330001;0;0;0
330101;0;0;0
330201;0;0;0
330301;0;0;0
330401;0;0;0
330501;0;0;0
330601;0;0;0
330701;0;0;0
330801;130;60;20
330901;0;200;0
331001;10;10;0
331101;40;60;0
331201;0;0;0
331301;0;0;0
331401;0;0;20
331501;10;0;30
331601;0;0;0
331701;0;0;0
331801;10;10;0
331901;0;0;0
332001;40;0;0
332101;0;0;0
332201;30;10;0
332301;20;0;0
332401;0;30;0
332501;40;0;0
332601;10;0;0
332701;0;0;0
332801;20;10;0
332901;50;20;0
333001;0;0;0
333101;0;0;0
333201;0;200;0
333301;10;0;0
333401;30;20;0
333501;30;20;0
333601;20;10;0
333701;10;0;0
333801;0;0;0
333901;0;30;0
334001;0;0;0
334101;50;0;0
334201;380;200;20
334301;20;0;0
334401;30;0;0
334501;0;50;0
334601;10;0;0
334701;0;0;0
334801;0;0;0
334901;0;0;0
335001;0;0;0
335101;0;0;0
335201;0;0;0
335301;0;0;0
335401;0;0;0
335501;0;0;0
335601;0;0;0
335701;0;0;0
335801;0;0;0
335901;0;0;0
336001;0;0;0
336101;0;0;0
336201;0;0;0
336301;0;0;0
336401;0;0;0
336501;0;0;0
336601;30;0;0
336701;10;0;0
336801;10;0;0
336901;40;50;0
337001;20;0;70
337101;60;110;0
337201;20;0;0
337301;0;0;40
337401;0;0;0
337501;0;0;50
337601;0;0;0
337701;40;20;0
337801;0;0;0
337901;0;0;0
338001;20;30;0
338101;0;0;0
338201;0;0;0
338301;0;0;0
338401;0;0;0
338501;0;0;0
338601;0;0;0
338701;0;0;0
338801;0;0;0
338901;0;0;0
339001;0;0;0
339101;0;0;0
339201;0;0;0
339301;0;0;0
339401;0;0;0
339501;0;0;0
339601;0;0;0
339701;0;40;0
339801;0;0;0
339901;0;0;90
340001;0;0;0
340101;50;40;0
340201;0;0;0
340301;0;0;0
340401;0;0;0
340501;40;30;0
340601;0;13200;0
340701;0;0;0
340801;0;0;0
340901;0;0;0
341001;0;0;0
341101;0;0;0
341201;0;20;0
341301;0;0;0
341401;0;0;0
341501;0;0;0
341601;0;0;0
341701;0;0;0
341801;0;0;0
341901;0;0;0
342001;0;0;0
342101;0;0;0
342201;0;0;0
342301;0;0;0
342401;0;0;0
342501;0;0;0
342601;0;0;0
342701;20;800;0
342801;0;0;0
342901;0;0;0
343001;0;0;0
343101;0;0;0
343201;0;0;0
343301;0;0;0
343401;0;0;0
343501;0;0;0
343601;0;0;0
343701;0;0;0
343801;0;0;0
343901;0;0;0
344001;0;0;0
344101;10;20;0
344201;30;0;100
344301;0;0;0
344401;0;0;0
344501;0;0;0
344601;20;0;0
344701;10;30;0
344801;0;0;0
344901;0;0;0
345001;0;0;0
345101;30;70;0
345201;0;0;0
345301;0;0;0
345401;0;0;0
345501;0;0;0
345601;0;0;0
345701;0;0;0
345801;10;30;0
345901;20;0;0
346001;0;0;0
346101;0;0;0
346201;30;10;0
346301;0;0;0
346401;0;0;0
346501;10;0;0
346601;0;0;0
346701;10;20;0
346801;0;0;0
346901;0;0;0
347001;0;0;0
347101;0;0;0
347201;0;0;0
347301;0;0;0
347401;0;0;0
347501;10;20;0
347601;10;20;0
347701;0;0;0
347801;0;30;0
347901;0;0;0
348001;0;0;0
348101;0;0;0
348201;0;0;0
348301;40;0;0
348401;0;0;0
348501;0;0;0
348601;0;0;0
348701;0;70;0
348801;0;0;0
348901;0;0;0
349001;0;0;0
349101;20;80;0
349201;70;10;0
349301;0;0;0
349401;0;0;0
349501;0;0;0
349601;0;0;0
349701;0;0;0
349801;0;0;0
349901;0;0;0
350001;0;0;0
350101;10;20;10
350201;0;0;0
350301;80;0;160
350401;0;0;0
350501;50;0;40
350601;0;0;0
350701;50;940;0
350801;0;0;0
350901;0;0;0
351001;0;0;0
351101;0;0;0
351201;0;0;0
351301;0;0;0
351401;0;0;0
351501;0;0;0
351601;0;0;0
351701;0;0;0
351801;0;0;0
351901;0;0;10
352001;50;70;0
352101;0;0;0
352201;0;0;0
352301;0;0;0
352401;0;20;0
352501;0;0;0
352601;0;0;0
352701;0;20;0
352801;0;0;0
352901;0;0;0
353001;0;0;0
353101;0;0;0
353201;0;40;0
353301;0;0;0
353401;0;0;0
353501;0;0;0
353601;0;0;0
353701;0;0;0
353801;0;0;0
353901;0;0;0
354001;0;0;0
354101;0;0;0
354201;0;0;0
354301;0;0;0
354401;0;0;0
354501;0;0;0
354601;0;0;0
354701;0;0;0
354801;0;0;0
354901;50;0;0
355001;0;0;0
355101;0;40;0
355201;40;0;0
355301;40;0;0
355401;0;0;0
355501;30;20;0
355601;30;0;0
355701;0;0;0
355801;0;0;0
355901;0;0;0
356001;0;0;0
356101;0;0;0
356201;0;0;0
356301;0;0;0
356401;0;30;0
356501;0;0;0
356601;0;0;0
356701;10;0;0
356801;0;0;0
356901;0;0;0
357001;0;0;0
357101;0;0;0
357201;0;0;0
357301;0;0;0
357401;0;0;0
357501;0;0;0
357601;0;0;0
357701;0;0;0
357801;0;0;0
357901;0;0;0
358001;0;0;0
358101;0;0;0
358201;0;0;0
358301;0;0;0
358401;0;0;0
358501;0;0;0
358601;0;0;0
358701;40;0;0
358801;0;0;0
358901;0;0;0
359001;0;0;0
359101;0;0;0
359201;0;0;0
359301;0;0;0
359401;0;0;0
359501;0;0;0
359601;0;0;0
359701;0;0;0
359801;0;0;0
359901;0;0;0
360001;0;10;0
360101;0;0;0
360201;0;0;0
360301;0;0;0
360401;0;0;0
360501;0;30;0
360601;0;0;0
360701;0;0;0
360801;20;10;0
360901;0;0;0
361001;0;0;0
361101;0;0;0
361201;710;640;0
361301;0;10;0
361401;0;0;0
361501;0;0;0
361601;0;90;0
361701;20;0;0
361801;0;0;0
361901;0;80;0
362001;0;0;0
362101;0;0;0
362201;0;0;0
362301;10;10;0
362401;0;0;0
362501;0;0;0
362601;0;0;0
362701;0;0;0
362801;0;30;0
362901;0;0;0
363001;0;0;0
363101;0;0;0
363201;30;20;0
363301;0;0;0
363401;30;20;0
363501;0;0;0
363601;0;0;0
363701;0;0;0
363801;0;0;0
363901;0;0;0
364001;0;0;0
364101;0;0;0
364201;0;0;0
364301;0;0;0
364401;120;120;0
364501;0;0;0
364601;0;0;0
364701;0;0;0
364801;0;0;0
364901;0;0;0
365001;0;0;0
365101;0;0;0
365201;0;0;0
365301;0;0;0
365401;0;0;0
365501;0;0;0
365601;0;0;0
365701;0;0;0
365801;0;0;0
365901;0;0;0
366001;0;0;0
366101;0;0;0
366201;0;0;0
366301;0;20;0
366401;0;0;0
366501;0;0;0
366601;0;0;0
366701;0;0;0
366801;0;0;0
366901;0;0;0
367001;0;0;0
367101;0;0;0
367201;0;0;0
367301;10;20;0
367401;0;0;0
367501;0;0;0
367601;0;0;0
367701;0;0;0
367801;0;0;0
367901;0;0;0
368001;0;0;0
368101;0;0;0
368201;0;0;0
368301;0;0;0
368401;40;20;0
368501;40;20;0
368601;0;0;0
368701;0;20;0
368801;0;0;0
368901;0;0;0
369001;0;0;0
369101;0;0;0
369201;0;0;0
369301;0;0;0
369401;0;0;0
369501;0;0;0
369601;0;0;0
369701;0;0;0
369801;0;0;0
369901;0;0;0
370001;0;0;0
370101;0;0;0
370201;0;0;0
370301;0;0;260
370401;0;0;0
370501;50;0;0
370601;0;0;0
370701;0;0;0
370801;30;110;0
370901;0;0;0
371001;0;0;0
371101;0;0;0
371201;0;0;0
371301;0;0;0
371401;0;0;0
371501;40;0;0
371601;0;0;0
371701;0;0;0
371801;0;0;0
371901;0;10;0
372001;0;20;0
372101;40;120;0
372201;20;0;0
372301;50;110;0
372401;0;0;0
372501;0;0;0
372601;0;0;0
372701;0;0;0
372801;0;0;0
372901;0;0;0
373001;0;0;0
373101;0;0;0
373201;0;0;0
373301;0;0;0
373401;0;0;0
373501;10;10;0
373601;0;0;0
373701;0;0;0
373801;0;0;0
373901;0;0;0
374001;0;0;0
374101;0;0;0
374201;0;0;0
374301;0;0;0
374401;0;0;0
374501;0;0;0
374601;0;0;0
374701;0;0;0
374801;0;0;0
374901;20;10;0
375001;0;0;0
375101;0;0;0
375201;0;0;0
375301;0;0;0
375401;0;0;0
375501;20;0;0
375601;0;210;0
375701;0;0;0
375801;0;0;0
375901;0;0;0
376001;0;0;0
376101;0;0;0
376201;0;0;0
376301;0;0;0
376401;0;0;0
376501;0;0;0
376601;0;0;0
376701;0;0;0
376801;0;0;0
376901;0;0;0
377001;0;0;0
377101;0;0;0
377201;40;300;0
377301;0;0;0
377401;0;0;0
377501;0;0;0
377601;0;0;0
377701;0;0;0
377801;0;0;0
377901;0;0;0
378001;0;0;0
378101;0;0;0
378201;0;0;0
378301;0;0;0
378401;0;0;0
378501;0;0;0
378601;20;0;0
378701;0;0;0
378801;0;0;0
378901;0;0;0
379001;20;0;0
379101;0;20;0
379201;0;0;0
379301;0;0;0
379401;0;0;0
379501;0;0;0
379601;0;0;0
379701;20;0;0
379801;0;0;0
379901;0;0;0
380001;0;0;0
380101;0;0;0
380201;0;0;0
380301;0;0;0
380401;0;0;0
380501;0;0;0
380601;0;0;0
380701;0;0;0
380801;0;0;0
380901;0;0;0
381001;0;0;0
381101;0;0;0
381201;0;0;0
381301;340;230;100
381401;0;0;0
381501;0;0;40
381601;0;0;0
381701;0;0;0
381801;0;0;0
381901;0;0;0
382001;0;0;0
382101;0;0;0
382201;0;0;0
382301;0;0;0
382401;0;0;0
382501;0;40;0
382601;0;0;0
382701;0;0;0
382801;70;0;0
382901;0;0;0
383001;0;0;0
383101;0;200;0
383201;0;100;0
383301;10;0;0
383401;0;0;0
383501;0;0;0
383601;0;40;0
383701;0;10;0
383801;0;170;0
383901;0;50;0
384001;0;0;0
384101;0;30;0
384201;0;0;0
384301;10;0;0
384401;0;0;0
384501;0;0;0
384601;0;0;0
384701;0;0;0
384801;0;0;0
384901;10;50;0
385001;0;0;0
385101;0;0;0
385201;0;0;0
385301;0;0;0
385401;0;0;0
385501;0;0;0
385601;0;0;0
385701;0;0;0
385801;0;0;0
385901;550;310;130
386001;10;0;0
386101;0;0;0
386201;0;0;0
386301;10;0;0
386401;0;0;0
386501;0;0;0
386601;0;20;0
386701;0;0;0
386801;0;50;0
386901;0;0;0
387001;0;0;0
387101;30;0;0
387201;0;0;0
387301;0;0;0
387401;40;30;0
387501;0;0;0
387601;30;40;0
387701;0;0;0
387801;0;0;0
387901;0;0;0
388001;0;0;0
388101;10;30;0
388201;0;0;0
388301;0;0;40
388401;0;0;0
388501;0;0;0
388601;20;0;0
388701;0;0;0
388801;0;30;0
388901;0;0;0
389001;0;0;0
389101;0;0;0
389201;0;0;0
389301;0;0;0
389401;0;0;0
389501;0;0;0
389601;0;0;0
389701;10;0;0
389801;0;0;0
389901;0;0;0
390001;0;0;0
390101;30;0;0
390201;0;0;0
390301;0;0;0
390401;560;600;0
390501;0;0;0
390601;0;0;0
390701;0;0;0
390801;0;0;0
390901;0;0;0
391001;0;0;0
391101;0;0;0
391201;0;0;0
391301;0;0;0
391401;0;0;0
391501;0;0;0
391601;0;0;0
391701;0;0;0
391801;0;0;0
391901;0;0;0
392001;0;0;0
392101;0;0;0
392201;0;0;0
392301;0;0;0
392401;0;0;0
392501;0;0;0
392601;0;370;40
392701;0;0;0
392801;20;320;20
392901;0;0;0
393001;0;0;0
393101;0;0;0
393201;0;0;0
393301;0;180;0
393401;0;0;0
393501;0;500;0
393601;0;0;0
393701;0;0;0
393801;0;0;0
393901;0;0;0
394001;0;0;0
394101;0;0;0
394201;0;0;0
394301;0;0;0
394401;0;0;0
394501;0;0;0
394601;0;0;0
394701;0;0;0
394801;0;0;0
394901;0;40;0
395001;0;0;0
395101;0;0;0
395201;0;0;0
395301;0;0;0
395401;0;0;0
395501;0;20;0
395601;0;0;0
395701;0;200;0
395801;0;0;0
395901;0;160;0
396001;0;0;0
396101;0;10;0
396201;0;0;0
396301;10;0;60
396401;0;0;0
396501;0;40;0
396601;0;0;0
396701;0;0;0
396801;0;0;0
396901;0;0;0
397001;0;0;0
397101;0;0;0
397201;0;0;0
397301;0;0;0
397401;80;130;0
397501;0;0;0
397601;0;0;0
397701;0;0;0
397801;0;0;0
397901;0;0;0
398001;0;0;0
398101;60;0;0
398201;0;0;0
398301;60;0;0
398401;0;0;0
398501;30;0;60
398601;80;30;60
398701;0;0;0
398801;100;0;0
398901;370;0;270
399001;110;0;0
399101;0;0;0
399201;0;70;0
399301;0;0;0
399401;0;0;0
399501;0;0;0
399601;0;0;0
399701;0;0;0
399801;0;0;0
399901;0;0;0
400001;0;0;0
400101;0;0;0
400201;0;0;0
400301;0;0;0
400401;0;0;0
400501;0;0;0
400601;0;0;0
400701;0;0;0
400801;0;0;0
400901;0;0;0
401001;0;0;0
401101;10;0;0
401201;20;0;0
401301;20;10;0
401401;0;0;0
401501;0;0;0
401601;0;0;0
401701;0;0;0
401801;40;30;0
401901;0;0;0
402001;0;0;0
402101;0;0;0
402201;200;0;0
402301;0;0;0
402401;0;0;0
402501;30;0;0
402601;0;0;0
402701;50;0;70
402801;50;20;0
402901;0;0;0
403001;0;0;0
403101;0;0;0
403201;0;0;0
403301;0;0;0
403401;0;0;0
403501;0;0;0
403601;0;0;0
403701;0;0;0
403801;0;0;0
403901;0;0;0
404001;0;0;0
404101;0;0;0
404201;40;0;0
404301;0;0;0
404401;0;0;0
404501;0;0;0
404601;20;0;0
404701;0;0;0
404801;0;0;0
404901;0;0;0
405001;0;0;0
405101;0;0;0
405201;0;0;0
405301;0;0;0
405401;30;0;0
405501;0;0;0
405601;0;0;0
405701;0;0;0
405801;0;0;0
405901;0;0;0
406001;40;70;10
406101;0;0;0
406201;0;0;0
406301;0;0;0
406401;0;0;0
406501;0;0;0
406601;0;0;0
406701;0;0;0
406801;0;0;0
406901;0;0;0
407001;0;0;0
407101;0;0;0
407201;0;0;0
407301;60;0;30
407401;0;0;0
407501;0;0;0
407601;0;0;0
407701;0;0;0
407801;0;0;0
407901;0;0;0
408001;0;0;0
408101;0;0;0
408201;0;0;0
408301;0;0;0
408401;0;0;0
408501;0;0;0
408601;0;0;0
408701;0;0;0
408801;0;0;0
408901;0;0;0
409001;0;0;0
409101;0;0;0
409201;0;0;0
409301;0;0;0
409401;0;0;0
409501;0;0;0
409601;0;0;0
409701;0;0;0
409801;10;0;0
409901;0;0;0
410001;0;0;0
410101;0;0;0
410201;0;0;0
410301;0;0;0
410401;0;0;0
410501;0;0;0
410601;500;0;0
410701;0;0;0
410801;180;0;80
410901;0;0;0
411001;0;0;0
411101;10;0;0
411201;0;0;0
411301;0;0;0
411401;0;0;0
411501;10;0;0
411601;0;0;0
411701;20;0;0
411801;110;0;0
411901;20;0;0
412001;40;0;50
412101;0;0;0
412201;0;0;0
412301;0;0;0
412401;0;0;0
412501;20;0;0
412601;0;0;0
412701;30;0;0
412801;0;0;0
412901;30;0;0
413001;120;70;0
413101;0;0;0
413201;50;0;0
413301;0;0;0
413401;40;0;0
413501;0;0;0
413601;0;0;0
413701;0;20;0
413801;0;0;10
413901;50;200;0
414001;0;0;0
414101;0;0;0
414201;0;0;0
414301;0;0;0
414401;0;0;0
414501;0;0;0
414601;0;0;0
414701;40;0;0
414801;0;10;0
414901;0;0;0
415001;0;0;0
415101;60;0;0
415201;0;0;0
415301;0;0;0
415401;0;0;0
415501;0;0;0
415601;0;0;0
415701;0;0;0
415801;0;0;0
415901;0;0;0
416001;0;0;0
416101;0;0;0
416201;0;0;0
416301;0;0;0
416401;0;0;0
416501;0;0;0
416601;20;0;0
416701;0;0;0
416801;0;0;0
416901;10;0;0
417001;20;0;0
417101;5000;1500;0
417201;30;0;0
417301;0;0;0
417401;10;20;0
417501;0;0;0
417601;0;0;0
417701;0;0;0
417801;0;0;0
417901;0;0;0
418001;0;0;0
418101;0;0;0
418201;0;0;0
418301;0;0;0
418401;0;0;0
418501;0;0;0
418601;0;0;0
418701;0;0;0
418801;0;0;0
418901;0;0;0
419001;30;10;0
419101;0;0;0
419201;0;0;0
419301;0;0;0
419401;10;0;0
419501;0;0;0
419601;0;0;0
419701;0;0;0
419801;0;0;0
419901;10;30;0
420001;10;0;0
420101;0;10;0
420201;0;0;0
420301;0;0;0
420401;0;0;0
420501;50;220;0
420601;10;0;0
420701;0;10;0
420801;0;0;0
420901;0;0;0
421001;0;0;0
421101;0;0;0
421201;0;0;0
421301;0;0;0
421401;0;0;0
421501;0;0;0
421601;0;0;0
421701;0;0;0
421801;0;0;0
421901;0;0;0
422001;0;0;0
422101;30;0;0
422201;0;0;0
422301;0;0;0
422401;0;0;0
422501;0;0;0
422601;0;0;0
422701;40;0;0
422801;0;0;0
422901;0;0;0
423001;10;0;0
423101;0;0;0
423201;0;0;0
423301;0;0;0
423401;0;0;0
423501;0;0;0
423601;0;0;0
423701;0;0;0
423801;0;0;0
423901;0;0;0
424001;0;0;0
424101;0;0;0
424201;0;0;0
424301;0;0;0
424401;0;0;0
424501;0;0;0
424601;0;0;0
424701;0;0;0
424801;0;0;0
424901;0;0;0
425001;40;0;0
425101;0;0;0
425201;0;0;0
425301;0;0;0
425401;0;0;0
425501;0;0;0
425601;20;0;0
425701;0;0;0
425801;0;0;0
425901;0;0;0
426001;0;0;0
426101;0;0;0
426201;0;0;0
426301;20;0;0
426401;0;50;0
426501;0;0;0
426601;0;0;0
426701;30;0;0
426801;0;0;0
426901;10;20;0
427001;0;100;0
427101;0;0;0
427201;30;0;0
427301;10;70;0
427401;0;0;0
427501;0;0;0
427601;0;0;0
427701;0;0;0
427801;0;0;0
427901;0;0;0
428001;0;0;0
428101;0;0;0
428201;0;0;0
428301;10;0;0
428401;60;0;0
428501;0;0;0
428601;10;10;0
428701;0;0;0
428801;0;0;0
428901;0;0;0
429001;0;0;0
429101;0;0;0
429201;0;30;0
429301;0;30;0
429401;0;0;0
429501;0;1500;0
429601;0;80;0
429701;20;0;0
429801;20;0;0
429901;40;0;0
430001;0;0;0
430101;20;40;0
430201;50;0;0
430301;30;0;0
430401;50;0;0
430501;0;0;0
430601;10;90;0
430701;0;0;0
430801;0;0;0
430901;0;0;0
431001;0;0;0
431101;0;0;0
431201;0;0;0
431301;0;0;0
431401;0;0;0
431501;0;0;0
431601;0;0;0
431701;0;0;0
431801;0;0;0
431901;0;0;0
432001;0;0;0
432101;230;0;0
432201;0;0;0
432301;0;0;0
432401;0;0;0
432501;0;0;0
432601;0;0;0
432701;0;0;0
432801;100;0;0
432901;0;0;0
433001;0;0;0
433101;0;0;0
433201;0;0;0
433301;0;0;0
433401;0;0;0
433501;0;0;0
433601;40;0;0
433701;0;0;0
433801;0;0;0
433901;0;0;0
434001;0;0;0
434101;0;0;0
434201;0;0;0
434301;0;0;0
434401;10;0;0
434501;0;0;0
434601;0;0;0
434701;0;0;0
434801;0;0;0
434901;0;0;0
435001;10;0;0
435101;0;0;0
435201;0;0;0
435301;0;0;0
435401;0;0;0
435501;0;0;0
435601;0;0;0
435701;20;0;0
435801;0;0;0
435901;0;0;0
436001;0;0;0
436101;0;0;0
436201;0;0;0
436301;0;0;0
436401;0;0;0
436501;0;0;0
436601;0;0;0
436701;0;0;0
436801;0;0;0
436901;0;0;0
437001;0;0;0
437101;0;0;0
437201;0;0;0
437301;0;0;0
437401;0;0;0
437501;0;0;0
