id_Historico_Desastre;idDesastre;Event;idTipo_Desastre;Municipio;Código_DANE;Fecha;Causa;Descripción de la causa;Fuente;IDimpacto_material;IDimpacto_humano;idDetalleDesastre
502607;200;LANDSLIDE;2;BELLO;5088;6/10/2003;UNKNOWN;;DPAD-EL TIEMPO 2003/10/11;328802;328801;5032873
502608;200;LANDSLIDE;2;MEDELLÍN;5001;15/06/2003;UNKNOWN;;DPAD;329502;329501;5032943
502609;200;LANDSLIDE;2;PEQUE;5543;10/10/2005;UNKNOWN;;EL TIEMPO 2005-10-10;334102;334101;5033403
502610;200;LANDSLIDE;2;BARBOSA;5079;23/12/2004;UNKNOWN;;EL TIEMPO 2004/12/24;335002;335001;5033493
502611;200;LANDSLIDE;2;SANTAFÉ DE ANTIOQUIA;5042;29/10/2004;UNKNOWN;;EL TIEMPO 2004/10/29;335702;335701;5033563
502612;200;LANDSLIDE;2;ANZÁ;5044;28/10/2004;UNKNOWN;;EL TIEMPO 2004/10/28;335802;335801;5033573
502613;200;LANDSLIDE;2;AMAGÁ;5030;31/10/2002;UNKNOWN;;DNPAD;337902;337901;5033783
502614;200;LANDSLIDE;2;MEDELLÍN;5001;31/10/2002;UNKNOWN;;DNPAD;338002;338001;5033793
502615;200;LANDSLIDE;2;ITAGUÍ;5360;3/10/2000;UNKNOWN;;DNPAD;345602;345601;5034553
502616;200;LANDSLIDE;2;CALDAS;5129;30/09/2000;UNKNOWN;;DNPAD;345702;345701;5034563
502617;200;LANDSLIDE;2;MEDELLÍN;5001;10/09/2000;UNKNOWN;;DNPAD;345802;345801;5034573
502618;200;LANDSLIDE;2;TITIRIBÍ;5809;27/06/2000;UNKNOWN;;DNPAD;346802;346801;5034673
502619;200;LANDSLIDE;2;CALDAS;5129;26/06/2000;UNKNOWN;;DNPAD;347002;347001;5034693
502620;200;LANDSLIDE;2;SAN VICENTE;5674;24/06/2000;UNKNOWN;;DNPAD;347602;347601;5034753
502621;200;LANDSLIDE;2;PEÑOL;5541;24/06/2000;UNKNOWN;;DNPAD;347802;347801;5034773
502622;200;LANDSLIDE;2;MONTEBELLO;5467;16/06/2000;UNKNOWN;;DNPAD;348502;348501;5034843
502623;200;LANDSLIDE;2;BETULIA;5093;9/06/2000;UNKNOWN;;DNPAD;348702;348701;5034863
502624;200;LANDSLIDE;2;LA ESTRELLA;5380;30/05/2000;UNKNOWN;;DNPAD;349102;349101;5034903
502625;200;LANDSLIDE;2;ANORÍ;5040;2/05/2000;UNKNOWN;;DNPAD;349802;349801;5034973
502626;200;LANDSLIDE;2;CALDAS;5129;4/03/2000;UNKNOWN;;DNPAD;350102;350101;5035003
502627;200;LANDSLIDE;2;CALDAS;5129;9/01/2000;UNKNOWN;;DNPAD;350202;350201;5035013
502628;200;LANDSLIDE;2;TARSO;5792;1/05/1999;UNKNOWN;;DNPAD;355302;355301;5035523
502629;200;LANDSLIDE;2;SABANALARGA;5628;1/05/1999;UNKNOWN;;DNPAD;355502;355501;5035543
502630;200;LANDSLIDE;2;BARBOSA;5079;1/05/1999;UNKNOWN;;DNPAD;355602;355601;5035553
502631;200;LANDSLIDE;2;BELLO;5088;19/03/1999;UNKNOWN;;DNPAD;356702;356701;5035663
502632;200;LANDSLIDE;2;CALDAS;5129;26/02/1999;UNKNOWN;;DNPAD;357102;357101;5035703
502633;200;LANDSLIDE;2;CALDAS;5129;25/10/1998;UNKNOWN;;DNPAD;361002;361001;5036093
502634;200;LANDSLIDE;2;SANTO DOMINGO;5690;28/09/1998;UNKNOWN;;DNPAD;361502;361501;5036143
502635;200;LANDSLIDE;2;BELLO;5088;26/05/1998;UNKNOWN;;DNPAD;363002;363001;5036293
502636;200;LANDSLIDE;2;LA ESTRELLA;5380;17/05/1998;UNKNOWN;;DNPAD;363202;363201;5036313
502637;200;LANDSLIDE;2;CALDAS;5129;17/05/1998;UNKNOWN;;DNPAD;363402;363401;5036333
502638;200;LANDSLIDE;2;CIUDAD BOLÍVAR;5101;17/05/1998;UNKNOWN;;DNPAD;363602;363601;5036353
502639;200;LANDSLIDE;2;ABRIAQUÍ;5004;11/05/1998;UNKNOWN;;DNPAD;363702;363701;5036363
502640;200;LANDSLIDE;2;PUEBLORRICO;5576;24/04/1997;UNKNOWN;;DNPAD;368402;368401;5036833
502641;200;LANDSLIDE;2;EL RETIRO;5607;23/01/1997;UNKNOWN;;DNPAD;368702;368701;5036863
502642;200;LANDSLIDE;2;MEDELLÍN;5001;23/01/1997;UNKNOWN;;DNPAD;368802;368801;5036873
502643;200;LANDSLIDE;2;RIONEGRO;5615;19/11/1996;UNKNOWN;;DNPAD;369502;369501;5036943
502644;200;LANDSLIDE;2;EBÉJICO;5240;22/10/1996;UNKNOWN;;DNPAD;370002;370001;5036993
502645;200;LANDSLIDE;2;TÁMESIS;5789;21/09/1996;UNKNOWN;;DNPAD;370902;370901;5037083
502646;200;LANDSLIDE;2;EL SANTUARIO;5697;18/09/1996;UNKNOWN;;DNPAD;371002;371001;5037093
502647;200;LANDSLIDE;2;REMEDIOS;5604;27/08/1996;UNKNOWN;;DNPAD;371202;371201;5037113
502648;200;LANDSLIDE;2;VALDIVIA;5854;22/08/1996;UNKNOWN;;DNPAD;371502;371501;5037143
502649;200;LANDSLIDE;2;SANTA ROSA DE OSOS;5686;11/07/1996;UNKNOWN;;DNPAD;372002;372001;5037193
502650;200;LANDSLIDE;2;CALDAS;5129;9/07/1996;UNKNOWN;;DNPAD;372202;372201;5037213
502651;200;LANDSLIDE;2;BARBOSA;5079;8/07/1996;UNKNOWN;;DNPAD;372302;372301;5037223
502652;200;LANDSLIDE;2;URAMITA;5842;3/07/1996;UNKNOWN;;DNPAD;372402;372401;5037233
502653;200;LANDSLIDE;2;ARBOLETES;5051;19/06/1996;UNKNOWN;;DNPAD;373102;373101;5037303
502654;200;LANDSLIDE;2;CALDAS;5129;4/06/1996;UNKNOWN;;DNPAD;373902;373901;5037383
502655;200;LANDSLIDE;2;GUARNE;5318;3/06/1996;UNKNOWN;;DNPAD;374302;374301;5037423
502656;200;LANDSLIDE;2;EBÉJICO;5240;22/05/1996;UNKNOWN;;DNPAD;374702;374701;5037463
502657;200;LANDSLIDE;2;MEDELLÍN;5001;16/05/1996;UNKNOWN;;DNPAD-EL TIEMPO 1996-05-18;374902;374901;5037483
502658;200;LANDSLIDE;2;SAN LUIS;5660;5/04/1996;UNKNOWN;;EL TIEMPO 1996-04-06;375702;375701;5037563
502659;200;LANDSLIDE;2;HELICONIA;5347;13/11/1995;UNKNOWN;;EL TIEMPO 1995-11-14;377202;377201;5037713
502660;200;LANDSLIDE;2;JARDÍN;5364;9/11/1995;UNKNOWN;;EL TIEMPO 1995-11-14;377302;377301;5037723
502661;200;LANDSLIDE;2;PEQUE;5543;26/10/1995;UNKNOWN;;DNPAD;378102;378101;5037803
502662;200;LANDSLIDE;2;CALDAS;5129;10/10/1995;UNKNOWN;;DNPAD;378602;378601;5037853
502663;200;LANDSLIDE;2;FREDONIA;5282;9/09/1995;UNKNOWN;;DNPAD;379202;379201;5037913
502664;200;LANDSLIDE;2;MEDELLÍN;5001;22/08/1995;UNKNOWN;;DNPAD;379902;379901;5037983
502665;200;LANDSLIDE;2;MEDELLÍN;5001;22/08/1995;UNKNOWN;;DNPAD;380002;380001;5037993
502666;200;LANDSLIDE;2;MEDELLÍN;5001;22/08/1995;UNKNOWN;;DNPAD;380102;380101;5038003
502667;200;LANDSLIDE;2;MEDELLÍN;5001;22/08/1995;UNKNOWN;;DNPAD EL TIEMPO 1995-08-24;380202;380201;5038013
502668;200;LANDSLIDE;2;VALDIVIA;5854;22/07/1995;UNKNOWN;;DNPAD;381202;381201;5038113
502669;200;LANDSLIDE;2;FREDONIA;5282;22/07/1995;UNKNOWN;;DNPAD;381302;381301;5038123
502670;200;LANDSLIDE;2;YARUMAL;5887;8/11/1994;UNKNOWN;;REONAD;382602;382601;5038253
502671;200;LANDSLIDE;2;SANTA BÁRBARA;5679;23/12/1993;UNKNOWN;;REONAD;385802;385801;5038573
502672;200;LANDSLIDE;2;MEDELLÍN;5001;12/10/1993;UNKNOWN;;El Tiempo;387202;387201;5038713
502673;200;LANDSLIDE;2;SAN LUIS;5660;25/09/1993;UNKNOWN;;El Tiempo;387902;387901;5038783
502674;200;LANDSLIDE;2;URAMITA;5842;10/10/1991;UNKNOWN;;BDOD--60794;397802;397801;5039773
502675;200;LANDSLIDE;2;SONSON;5756;10/10/1991;UNKNOWN;;BDOD--60794;397902;397901;5039783
502676;200;LANDSLIDE;2;CÁCERES;5120;26/08/1991;UNKNOWN;;El Tiempo;398102;398101;5039803
502677;200;LANDSLIDE;2;SANTAFÉ DE ANTIOQUIA;5042;15/08/1991;UNKNOWN;;BDOD--60773;398202;398201;5039813
502678;200;LANDSLIDE;2;CÁCERES;5120;4/08/1991;UNKNOWN;;BDOD--60786;398302;398301;5039823
502679;200;LANDSLIDE;2;PUERTO TRIUNFO;5591;8/11/1990;UNKNOWN;;BDOD--60755;400502;400501;5040043
502680;200;LANDSLIDE;2;MONTEBELLO;5467;8/11/1990;UNKNOWN;;BDOD--60755;400602;400601;5040053
502681;200;LANDSLIDE;2;CISNEROS;5190;8/11/1990;UNKNOWN;;BDOD--60755;400702;400701;5040063
502682;200;LANDSLIDE;2;CAUCASIA;5154;8/11/1990;UNKNOWN;;BDOD--60755;400802;400801;5040073
502683;200;LANDSLIDE;2;MEDELLÍN;5001;28/10/1990;UNKNOWN;;REONAD;401102;401101;5040103
502684;200;LANDSLIDE;2;BRICEÑO;5107;15/09/1990;UNKNOWN;;REONAD;402502;402501;5040243
502685;200;LANDSLIDE;2;MEDELLÍN;5001;17/10/1988;UNKNOWN;;BDOD-60574;409802;409801;5040973
502686;200;LANDSLIDE;2;CAÑASGORDAS;5138;9/08/1988;UNKNOWN;;BDOD-60558;412802;412801;5041273
502687;200;LANDSLIDE;2;TARAZÁ;5790;15/07/1988;UNKNOWN;;ING.-BDOSSO;413002;413001;5041293
502688;200;LANDSLIDE;2;MEDELLÍN;5001;15/07/1988;UNKNOWN;;BDOD-60538;413202;413201;5041313
502689;200;LANDSLIDE;2;TARAZÁ;5790;1/07/1988;UNKNOWN;;ING.;413902;413901;5041383
502690;200;LANDSLIDE;2;DABEIBA;5234;5/12/1987;UNKNOWN;;EL TIEMPO 1987-12-07 P.2A;415102;415101;5041503
502691;200;LANDSLIDE;2;VENECIA;5861;27/11/1987;UNKNOWN;;BDOD-60520;415302;415301;5041523
502692;200;LANDSLIDE;2;TARAZÁ;5790;27/11/1987;UNKNOWN;;BDOD-60520;415402;415401;5041533
502693;200;LANDSLIDE;2;NECHÍ;5495;27/11/1987;UNKNOWN;;BDOD-60520;415502;415501;5041543
502694;200;LANDSLIDE;2;CAÑASGORDAS;5138;27/11/1987;UNKNOWN;;BDOD-60520;415602;415601;5041553
502695;200;LANDSLIDE;2;SAN LUIS;5660;4/11/1987;UNKNOWN;;ING.;415802;415801;5041573
502696;200;LANDSLIDE;2;YARUMAL;5887;15/08/1987;UNKNOWN;;BDOD-60481;417502;417501;5041743
502697;200;LANDSLIDE;2;SONSON;5756;15/08/1987;UNKNOWN;;BDOD-60481;417602;417601;5041753
502698;200;LANDSLIDE;2;RIONEGRO;5615;15/08/1987;UNKNOWN;;BDOD-60481;417702;417701;5041763
502699;200;LANDSLIDE;2;SANTAFÉ DE ANTIOQUIA;5042;15/08/1987;UNKNOWN;;BDOD-60481;417802;417801;5041773
502700;200;LANDSLIDE;2;AMAGÁ;5030;15/08/1987;UNKNOWN;;BDOD-60481;417902;417901;5041783
502701;200;LANDSLIDE;2;BELLO;5088;15/05/1987;UNKNOWN;;BDOD-60470;419302;419301;5041923
502702;200;LANDSLIDE;2;CAÑASGORDAS;5138;9/10/1986;UNKNOWN;;ING.;423802;423801;5042373
502703;200;LANDSLIDE;2;MEDELLÍN;5001;15/09/1986;UNKNOWN;;BDOD-60386;424602;424601;5042453
502704;200;LANDSLIDE;2;SAN ROQUE;5670;4/08/1986;UNKNOWN;;ING.;425002;425001;5042493
502705;200;LANDSLIDE;2;YARUMAL;5887;15/05/1986;UNKNOWN;;BDOD-60352;425702;425701;5042563
502706;200;LANDSLIDE;2;SEGOVIA;5736;15/05/1986;UNKNOWN;;BDOD-60352;425802;425801;5042573
502707;200;LANDSLIDE;2;MEDELLÍN;5001;26/04/1986;UNKNOWN;;EL TIEMPO 1986-04-28;426302;426301;5042623
502708;200;LANDSLIDE;2;CÁCERES;5120;22/12/1985;UNKNOWN;;EL TIEMPO 1985-12-24;427202;427201;5042713
502709;200;LANDSLIDE;2;SAN LUIS;5660;8/10/1985;UNKNOWN;;EL TIEMPO 1985-10-10;427802;427801;5042773
502710;200;LANDSLIDE;2;YARUMAL;5887;7/10/1985;UNKNOWN;;EL TIEMPO 1985-10-09;428002;428001;5042793
502711;200;LANDSLIDE;2;EL SANTUARIO;5697;15/09/1985;UNKNOWN;;BDOD-60326;428802;428801;5042873
502712;200;LANDSLIDE;2;COCORNÁ;5197;15/09/1985;UNKNOWN;;BDOD-60323;429102;429101;5042903
502713;200;LANDSLIDE;2;PUERTO NARE;5585;25/08/1985;UNKNOWN;;EL TIEMPO 1985-08-25;429802;429801;5042973
502714;200;LANDSLIDE;2;MEDELLÍN;5001;3/08/1985;UNKNOWN;;BDOD-60321;430102;430101;5043003
502715;200;LANDSLIDE;2;VALDIVIA;5854;15/07/1985;UNKNOWN;;BDOD-60319;430202;430201;5043013
502716;200;LANDSLIDE;2;TARAZÁ;5790;2/07/1985;UNKNOWN;;EL TIEMPO 1985-07-04;430402;430401;5043033
502717;200;LANDSLIDE;2;COCORNÁ;5197;15/05/1985;UNKNOWN;;BDOD-60309;430802;430801;5043073
502718;200;LANDSLIDE;2;RIONEGRO;5615;15/04/1985;UNKNOWN;;BDOD-60308;430902;430901;5043083
502719;200;LANDSLIDE;2;MEDELLÍN;5001;26/03/1985;UNKNOWN;;EL TIEMPO 1985-03-27;431402;431401;5043133
502720;200;LANDSLIDE;2;ITAGUÍ;5360;24/11/1984;UNKNOWN;;EL TIEMPO 1984-11-25;432802;432801;5043273
502721;200;LANDSLIDE;2;ANDES;5034;16/11/1984;UNKNOWN;;EL TIEMPO 1984-11-17;433602;433601;5043353
502722;200;LANDSLIDE;2;PUERTO TRIUNFO;5591;30/10/1984;UNKNOWN;;ING.-EL TIEMPO 1984-10-31;436602;436601;5043653
502723;200;LANDSLIDE;2;SAN LUIS;5660;15/03/2013;RAIN;;El Tiempo 2013-03-20 Pg 3, El Tiempo 2013-03-08 Pg 8;81502;81501;5008143
502724;200;LANDSLIDE;2;SAN LUIS;5660;15/03/2013;RAIN;;El Tiempo 2013-03-18 Pg 2;81602;81601;5008153
502725;200;LANDSLIDE;2;COCORNÁ;5197;21/05/2012;RAIN;;El Tiempo 2012-05-21 Pg 4, El Tiempo 2012-05-27 Pg 21;82002;82001;5008193
502726;200;LANDSLIDE;2;LA PINTADA;5390;13/05/2012;RAIN;;El Tiempo 2012-05-14 Pg 7;82102;82101;5008203
502727;200;LANDSLIDE;2;BELLO;5088;5/12/2010;RAIN;;"DGR - El Tiempo 2010-12-06 P.1 y 2; 7 P. 1 y 2; 13 P.2";131402;131401;5013133
502728;200;LANDSLIDE;2;ANDES;5034;21/11/2010;RAIN;;DGR - El Tiempo 2011-11-23 P.2;131902;131901;5013183
502729;200;LANDSLIDE;2;SAN FRANCISCO;5652;20/01/2009;RAIN;;El Tiempo;144702;144701;5014463
502730;200;LANDSLIDE;2;EBÉJICO;5240;3/11/2008;RAIN;;El Tiempo;145302;145301;5014523
502731;200;LANDSLIDE;2;JARDÍN;5364;19/11/2008;RAIN;;DGR - El Tiempo;163002;163001;5016293
502732;200;LANDSLIDE;2;CAÑASGORDAS;5138;1/11/2008;RAIN;;DGR - El Tiempo;164602;164601;5016453
502733;200;LANDSLIDE;2;LA CEJA;5376;1/11/2008;RAIN;;DGR - El Tiempo;164702;164701;5016463
502734;200;LANDSLIDE;2;COPACABANA;5212;5/02/2008;RAIN;;DGR - El Tiempo;174802;174801;5017473
502735;200;LANDSLIDE;2;EL PEÑOL;5541;4/05/1978;RAIN;;EL TIEMPO 1978-05-11 P.15A;175202;175201;5017513
502736;200;LANDSLIDE;2;SAN VICENTE;5674;10/05/1978;RAIN;;EL TIEMPO 1978-05-11 P.15A;175302;175301;5017523
502737;200;LANDSLIDE;2;PUERTO TRIUNFO;5591;24/10/1984;RAIN;;EL TIEMPO 1984-10-25;175402;175401;5017533
502738;200;LANDSLIDE;2;EL SANTUARIO;5697;21/10/1984;RAIN;;EL TIEMPO 1984-10-23;175502;175501;5017543
502739;200;LANDSLIDE;2;CÁCERES;5120;21/10/1984;RAIN;;EL TIEMPO 1984-10-23;175702;175701;5017563
502740;200;LANDSLIDE;2;SANTAFÉ DE ANTIOQUIA;5042;21/10/1984;RAIN;;EL TIEMPO 1984-10-23;175802;175801;5017573
502741;200;LANDSLIDE;2;ITAGUÍ;5360;19/10/1984;RAIN;;EL TIEMPO 1984-10-21;176002;176001;5017593
502742;200;LANDSLIDE;2;ENVIGADO;5266;19/10/1984;RAIN;;EL TIEMPO 1984-10-21;176102;176101;5017603
502743;200;LANDSLIDE;2;BELLO;5088;19/10/1984;RAIN;;EL TIEMPO 1984-10-21;176202;176201;5017613
502744;200;LANDSLIDE;2;SAN PEDRO DE LOS MILAGROS;5664;20/09/1984;RAIN;;EL TIEMPO-1984-9-21;176702;176701;5017663
502745;200;LANDSLIDE;2;SAN LUIS;5660;20/09/1984;RAIN;;EL TIEMPO-1984-9-21;176802;176801;5017673
502746;200;LANDSLIDE;2;VALDIVIA;5854;29/07/1984;RAIN;;EL TIEMPO 1984-07-30;177702;177701;5017763
502747;200;LANDSLIDE;2;VALDIVIA;5854;28/07/1984;RAIN;;EL TIEMPO 1984-07-30;177802;177801;5017773
502748;200;LANDSLIDE;2;VENECIA;5861;10/07/1984;RAIN;;EL TIEMPO 1984-07-11;178602;178601;5017853
502749;200;LANDSLIDE;2;SAN ROQUE;5670;10/07/1984;RAIN;;EL TIEMPO 1984-07-11;178702;178701;5017863
502750;200;LANDSLIDE;2;DABEIBA;5234;10/07/1984;RAIN;;EL TIEMPO 1984-07-11;178802;178801;5017873
502751;200;LANDSLIDE;2;CAÑASGORDAS;5138;10/07/1984;RAIN;;EL TIEMPO 1984-07-11;178902;178901;5017883
502752;200;LANDSLIDE;2;BURITICÁ;5113;10/07/1984;RAIN;;EL TIEMPO 1984-07-11;179002;179001;5017893
502753;200;LANDSLIDE;2;ANDES;5034;10/07/1984;RAIN;;EL TIEMPO 1984-07-11;179102;179101;5017903
502754;200;LANDSLIDE;2;SONSON;5756;15/06/1984;RAIN;;EL TIEMPO 1984-06-16;180202;180201;5018013
502755;200;LANDSLIDE;2;SALGAR;5642;15/06/1984;RAIN;;EL TIEMPO 1984-06-16;180402;180401;5018033
502756;200;LANDSLIDE;2;NECHÍ;5495;15/06/1984;RAIN;;EL TIEMPO 1984-06-16;180502;180501;5018043
502757;200;LANDSLIDE;2;LIBORINA;5411;15/06/1984;RAIN;;EL TIEMPO 1984-06-16;180602;180601;5018053
502758;200;LANDSLIDE;2;FREDONIA;5282;15/06/1984;RAIN;;EL TIEMPO 1984-06-16;180702;180701;5018063
502759;200;LANDSLIDE;2;ANDES;5034;15/06/1984;RAIN;;EL TIEMPO 1984-06-16;181002;181001;5018093
502760;200;LANDSLIDE;2;PUEBLORRICO;5576;12/06/1984;RAIN;;EL TIEMPO 1984-06-13;181102;181101;5018103
502761;200;LANDSLIDE;2;VENECIA;5861;4/06/1984;RAIN;;EL TIEMPO 1984-06-05;181302;181301;5018123
502762;200;LANDSLIDE;2;EL SANTUARIO;5697;8/11/1983;RAIN;;EL TIEMPO 1983-11-09;182302;182301;5018223
502763;200;LANDSLIDE;2;SAN LUIS;5660;8/11/1983;RAIN;;EL TIEMPO 1983-11-09;182402;182401;5018233
502764;200;LANDSLIDE;2;COCORNÁ;5197;22/09/1983;RAIN;;EL TIEMPO 1983-09-23;183202;183201;5018313
502765;200;LANDSLIDE;2;CAUCASIA;5154;8/10/1982;RAIN;;EL TIEMPO 1982-10-09;187402;187401;5018733
502766;200;LANDSLIDE;2;MONTEBELLO;5467;7/10/1982;RAIN;;EL TIEMPO 1982-10-09;187902;187901;5018783
502767;200;LANDSLIDE;2;ANGELÓPOLIS;5036;23/09/1982;RAIN;;EL TIEMPO 1982-09-25/28;188202;188201;5018813
502768;200;LANDSLIDE;2;CAÑASGORDAS;5138;2/04/1982;RAIN;;EL TIEMPO 1982-04-04;192902;192901;5019283
502769;200;LANDSLIDE;2;COCORNÁ;5197;3/02/1982;RAIN;;BDOSSO-BDOD-60128;193302;193301;5019323
502770;200;LANDSLIDE;2;GIRALDO;5306;21/06/1981;RAIN;;EL TIEMPO 1981-06-22(lun);197502;197501;5019743
502771;200;LANDSLIDE;2;ANZÁ;5044;3/05/1981;RAIN;;EL TIEMPO 1981-05-04(lun);200602;200601;5020053
502772;200;LANDSLIDE;2;DABEIBA;5234;15/02/1981;RAIN;;BDOSSO;201302;201301;5020123
502773;200;LANDSLIDE;2;YARUMAL;5887;22/10/1980;RAIN;;EL TIEMPO 1980-10-23;202102;202101;5020203
502774;200;LANDSLIDE;2;URRAO;5847;27/11/1979;RAIN;;EL TIEMPO 1979-11-28 P.6A;205102;205101;5020503
502775;200;LANDSLIDE;2;JERICÓ;5368;27/11/1979;RAIN;;EL TIEMPO 1979-11-28 P.6A;205202;205201;5020513
502776;200;LANDSLIDE;2;CARAMANTA;5145;27/11/1979;RAIN;;EL TIEMPO 1979-11-28 P.6A;205302;205301;5020523
502777;200;LANDSLIDE;2;BETULIA;5093;27/11/1979;RAIN;;EL TIEMPO 1979-11-28 P.6A;205402;205401;5020533
502778;200;LANDSLIDE;2;AMAGÁ;5030;27/11/1979;RAIN;;EL TIEMPO 1979-11-28 P.6A;205502;205501;5020543
502779;200;LANDSLIDE;2;ZARAGOZA;5895;26/11/1979;RAIN;;EL TIEMPO 1979-11-28 P.6A;205602;205601;5020553
502780;200;LANDSLIDE;2;TOLEDO;5819;26/11/1979;RAIN;;EL TIEMPO 1979-11-28 P.6A;205702;205701;5020563
502781;200;LANDSLIDE;2;TITIRIBÍ;5809;26/11/1979;RAIN;;EL TIEMPO 1979-11-28 P.6A;205802;205801;5020573
502782;200;LANDSLIDE;2;TARSO;5792;26/11/1979;RAIN;;EL TIEMPO 1979-11-28 P.6A;205902;205901;5020583
502783;200;LANDSLIDE;2;TÁMESIS;5789;26/11/1979;RAIN;;EL TIEMPO 1979-11-28 P.6A;206002;206001;5020593
502784;200;LANDSLIDE;2;SEGOVIA;5736;26/11/1979;RAIN;;EL TIEMPO 1979-11-28 P.6A;206102;206101;5020603
502785;200;LANDSLIDE;2;LIBORINA;5411;26/11/1979;RAIN;;EL TIEMPO 1979-11-28 P.6A;206202;206201;5020613
502786;200;LANDSLIDE;2;CISNEROS;5190;26/11/1979;RAIN;;EL TIEMPO 1979-11-28 P.6A;206302;206301;5020623
502787;200;LANDSLIDE;2;SANTA BÁRBARA;5679;31/10/1979;RAIN;;EL TIEMPO 1979-11-01 P.ppal-ultA;208402;208401;5020833
502788;200;LANDSLIDE;2;TURBO;5837;25/10/1979;RAIN;;EL TIEMPO 1979-09-26 P.6A;209002;209001;5020893
502789;200;LANDSLIDE;2;NECOCLÍ;5490;25/10/1979;RAIN;;EL TIEMPO 1979-09-26 P.6A;209102;209101;5020903
502790;200;LANDSLIDE;2;ARBOLETES;5051;25/10/1979;RAIN;;EL TIEMPO 1979-09-26 P.6A;209202;209201;5020913
502791;200;LANDSLIDE;2;CISNEROS;5190;23/10/1979;RAIN;;BDOSSO-EL TIEMPO 1979-09-26 P.6A;209302;209301;5020923
502792;200;LANDSLIDE;2;BELLO;5088;6/09/1979;RAIN;;EL TIEMPO 1979-09-08 P.ppal-3B;209702;209701;5020963
502793;200;LANDSLIDE;2;URRAO;5847;10/05/1978;RAIN;;EL TIEMPO 1978-05-11 P.15A;214002;214001;5021393
502794;200;LANDSLIDE;2;SALGAR;5642;2/05/1978;RAIN;;EL TIEMPO 1978-05-04 P.8A;214202;214201;5021413
502795;200;LANDSLIDE;2;JARDÍN;5364;2/05/1978;RAIN;;EL TIEMPO 1978-05-04 P.8A;214302;214301;5021423
502796;200;LANDSLIDE;2;ANDES;5034;2/05/1978;RAIN;;EL TIEMPO 1978-05-04 P.8A;214402;214401;5021433
502797;200;LANDSLIDE;2;FRONTINO;5284;2/05/1978;RAIN;;EL TIEMPO 1978-05-04 P.8A;214502;214501;5021443
502798;200;LANDSLIDE;2;CIUDAD BOLÍVAR;5101;27/04/1978;RAIN;;EL TIEMPO 1978-05-04 P.8A;214802;214801;5021473
502799;200;LANDSLIDE;2;VALDIVIA;5854;29/06/1976;RAIN;;EL TIEMPO 1976-07-01 P.8A;220502;220501;5022043
502800;200;LANDSLIDE;2;TOLEDO;5819;3/05/1976;RAIN;;EL TIEMPO 1976-05-06 P.ppal-9A;220802;220801;5022073
502801;200;LANDSLIDE;2;SONSON;5756;3/05/1976;RAIN;;EL TIEMPO 1976-05-05 P.6A;220902;220901;5022083
502802;200;LANDSLIDE;2;SANTA BÁRBARA;5679;3/05/1976;RAIN;;EL TIEMPO 1976-05-06 P.ppal-9A;221002;221001;5022093
502803;200;LANDSLIDE;2;SAN ANDRÉS DE CUERQUÍA;5647;3/05/1976;RAIN;;EL TIEMPO 1976-05-05 P.6A;221102;221101;5022103
502804;200;LANDSLIDE;2;ITUANGO;5361;3/05/1976;RAIN;;EL TIEMPO 1976-05-06 P.ppal-9A;221202;221201;5022113
502805;200;LANDSLIDE;2;CISNEROS;5190;11/12/1975;RAIN;;EL TIEMPO 1975-12-12 P.4C;222102;222101;5022203
502806;200;LANDSLIDE;2;VENECIA;5861;8/12/1975;RAIN;;EL TIEMPO 1975-12-09 P.12A;222202;222201;5022213
502807;200;LANDSLIDE;2;VENECIA;5861;7/12/1975;RAIN;;EL TIEMPO 1975-12-09 P.12A;222402;222401;5022233
502808;200;LANDSLIDE;2;TURBO;5837;11/11/1975;RAIN;;EL TIEMPO 1975-11-12 P.UA;223202;223201;5022313
502809;200;LANDSLIDE;2;SAN ANDRÉS DE CUERQUÍA;5647;11/11/1975;RAIN;;EL TIEMPO 1975-11-12 P.UA;223302;223301;5022323
502810;200;LANDSLIDE;2;RIONEGRO;5615;11/11/1975;RAIN;;EL TIEMPO 1975-11-12 P.UA;223402;223401;5022333
502811;200;LANDSLIDE;2;ITUANGO;5361;11/11/1975;RAIN;;EL TIEMPO 1975-11-12 P.UA;223602;223601;5022353
502812;200;LANDSLIDE;2;DABEIBA;5234;11/11/1975;RAIN;;EL TIEMPO 1975-11-12 P.UA;223702;223701;5022363
502813;200;LANDSLIDE;2;SANTAFÉ DE ANTIOQUIA;5042;11/11/1975;RAIN;;EL TIEMPO 1975-11-12 P.UA;223802;223801;5022373
502814;200;LANDSLIDE;2;SONSON;5756;3/11/1975;RAIN;;EL TIEMPO 1975-11-04 P.14A;224202;224201;5022413
502815;200;LANDSLIDE;2;JARDÍN;5364;15/09/1975;RAIN;;BDOD-21077;225802;225801;5022573
502816;200;LANDSLIDE;2;EL CARMEN DE VIBORAL;5148;1/07/1975;RAIN;;EL TIEMPO 1975 -07-02 P.15A;227002;227001;5022693
502817;200;LANDSLIDE;2;LA CEJA;5376;30/05/1975;RAIN;;EL TIEMPO 1975-06-01 P.9A;227302;227301;5022723
502818;200;LANDSLIDE;2;SALGAR;5642;13/11/1974;RAIN;;EL TIEMPO 1974-11-14 P.8A;229202;229201;5022913
